,open,high,low,close,volume
1991-02-25,97.5,97.5312,97.0625,97.4375,155623.0
1991-02-26,97.625,97.6875,96.5312,96.5938,359005.0
1991-02-27,96.625,96.6875,96.3125,96.5312,295072.0
1991-02-28,96.5938,96.8438,96.0,96.1562,68425.0
1991-03-01,96.0312,96.0312,95.0938,95.25,72269.0
1991-03-04,95.25,95.6562,95.2188,95.2812,21223.0
1991-03-05,95.1875,95.8125,95.0625,95.625,31316.0
1991-03-06,95.75,96.0,95.3438,95.4688,14381.0
1991-03-07,95.4688,96.125,95.4062,96.0,16264.0
1991-03-08,96.125,96.4062,95.1875,95.1875,14671.0
1991-03-11,95.0625,96.0312,94.7188,96.0312,5947.0
1991-03-12,96.0312,96.2188,95.5938,95.6562,8507.0
1991-03-13,95.5938,96.375,95.5938,96.3125,5180.0
1991-03-14,96.4375,96.5625,96.0312,96.375,6818.0
1991-03-15,96.3438,96.4062,95.3125,95.4375,5764.0
1991-03-18,95.5,95.5938,94.9375,95.125,5618.0
1991-03-19,95.2188,95.2812,94.0,94.0938,7989.0
1991-03-20,93.5312,94.0938,93.4688,93.9375,257273.0
1991-03-21,94.125,94.5312,94.0625,94.3125,261519.0
1991-03-22,94.3125,94.4688,94.0312,94.4375,151748.0
1991-03-25,94.5625,94.7812,94.375,94.5,154871.0
1991-03-26,94.5,94.6875,94.0625,94.6562,198100.0
1991-03-27,94.6875,95.25,94.625,95.1562,237516.0
1991-03-28,95.2188,95.5938,95.0312,95.4688,175935.0
1991-04-01,95.1562,95.5938,95.125,95.3125,128057.0
1991-04-02,95.2812,95.6875,95.1562,95.5625,182219.0
1991-04-03,95.6562,95.7188,95.3438,95.5625,157316.0
1991-04-04,95.4688,96.2188,95.2812,96.0625,289664.0
1991-04-05,96.0,96.6562,95.8438,96.1562,341861.0
1991-04-08,96.2188,96.5,96.1875,96.375,104871.0
1991-04-09,96.375,96.4375,95.875,95.9062,172043.0
1991-04-10,95.875,95.9375,95.0312,95.0938,262540.0
1991-04-11,95.25,95.5625,94.9375,95.2188,291987.0
1991-04-12,95.3438,96.4375,95.3438,96.4062,347265.0
1991-04-15,96.4375,97.1562,96.4375,96.8438,330004.0
1991-04-16,96.8125,97.0,96.5,96.75,209612.0
1991-04-17,96.8438,97.3438,96.8438,96.9688,291057.0
1991-04-18,96.9688,97.0312,96.0938,96.2812,328897.0
1991-04-19,96.2188,96.3125,95.5938,95.6875,320496.0
1991-04-22,95.625,95.6562,95.0938,95.1875,243979.0
1991-04-23,95.1875,95.7188,95.1875,95.4688,299726.0
1991-04-24,95.5625,96.25,95.5,96.0938,299143.0
1991-04-25,96.0625,96.375,95.7812,95.9062,315201.0
1991-04-26,95.875,96.25,95.25,96.2188,330507.0
1991-04-29,96.2188,96.5,95.9375,96.0312,202385.0
1991-04-30,96.0625,96.625,95.7812,96.4062,399556.0
1991-05-01,96.5312,96.75,96.1875,96.5625,267956.0
1991-05-02,96.625,97.0312,96.5938,96.9375,231992.0
1991-05-03,97.0312,97.125,96.0625,96.1875,376643.0
1991-05-06,95.8438,96.125,95.625,96.125,105597.0
1991-05-07,96.2188,96.375,95.9062,96.0312,181375.0
1991-05-08,95.9375,96.3125,95.7812,96.0312,263337.0
1991-05-09,96.1562,96.3438,95.8125,96.0938,368490.0
1991-05-10,96.1562,96.3438,94.625,94.75,451510.0
1991-05-13,94.9688,95.5,94.9688,95.4688,232902.0
1991-05-14,95.5625,95.5938,94.5,94.625,479536.0
1991-05-15,94.7812,95.125,94.6875,94.7812,287679.0
1991-05-16,94.875,95.25,94.8438,94.9375,215636.0
1991-05-17,94.8438,95.7812,94.3438,95.5625,437007.0
1991-05-20,95.5,95.5625,95.2812,95.375,106636.0
1991-05-21,95.5,95.8438,95.25,95.8438,171931.0
1991-05-22,95.8125,95.9688,95.5312,95.625,226641.0
1991-05-23,95.5938,95.7812,95.0625,95.25,312450.0
1991-05-24,95.25,95.5,94.9688,95.2812,165195.0
1991-05-28,95.4375,95.6875,95.3125,95.5938,124924.0
1991-05-29,95.5312,95.8125,95.4688,95.5312,165843.0
1991-05-30,95.5,96.2812,95.4375,96.25,265593.0
1991-05-31,96.25,96.2812,95.4688,95.75,366570.0
1991-06-03,95.7188,95.7812,95.0312,95.0625,61611.0
1991-06-04,95.0625,95.3438,94.9375,95.0625,29407.0
1991-06-05,95.0938,95.1875,94.4688,94.5625,35053.0
1991-06-06,94.6562,94.7188,94.1562,94.3438,14165.0
1991-06-07,94.3438,94.3438,93.4062,93.6875,14390.0
1991-06-10,93.75,93.9375,93.6562,93.7188,7542.0
1991-06-11,93.75,93.9375,93.4375,93.8125,7147.0
1991-06-12,93.7812,93.7812,93.0,93.0938,14145.0
1991-06-13,93.0312,93.375,92.375,93.3125,12116.0
1991-06-14,93.375,93.875,93.375,93.8125,6634.0
1991-06-17,94.0,94.0,93.5938,93.625,10670.0
1991-06-18,93.5938,94.0,93.4062,93.4062,8461.0
1991-06-19,93.375,93.5,93.1875,93.2812,2918.0
1991-06-20,92.6562,93.3438,92.5938,92.9688,281837.0
1991-06-21,93.0312,93.1875,92.5,92.5938,179533.0
1991-06-24,92.5625,92.875,92.25,92.6562,178198.0
1991-06-25,92.6562,92.8125,92.3125,92.6562,267872.0
1991-06-26,92.625,93.0312,92.5938,92.6562,228967.0
1991-06-27,92.6562,93.0625,92.5,92.9375,228025.0
1991-06-28,92.9375,93.875,92.9062,93.625,316689.0
1991-07-01,93.7188,93.8438,93.3438,93.5,186896.0
1991-07-02,93.5,93.5625,93.2812,93.5,158317.0
1991-07-03,93.4688,93.75,93.25,93.7188,158487.0
1991-07-05,93.75,93.75,92.6875,92.7812,272853.0
1991-07-08,92.7188,92.9062,92.5938,92.8438,145096.0
1991-07-09,92.875,92.9375,92.5312,92.5938,206529.0
1991-07-10,92.5938,92.875,92.5312,92.7812,183324.0
1991-07-11,92.8438,93.375,92.6562,93.3438,234033.0
1991-07-12,93.375,94.0,93.2812,93.8125,291554.0
1991-07-15,93.7812,93.8438,93.4375,93.8125,144910.0
1991-07-16,93.7188,93.9062,93.5312,93.7188,166010.0
1991-07-17,93.7188,93.9062,93.2812,93.3438,207951.0
1991-07-18,93.25,93.4688,93.125,93.3125,155285.0
1991-07-19,93.4375,93.75,93.4062,93.5312,130538.0
1991-07-22,93.5,93.6875,93.3438,93.625,91987.0
1991-07-23,93.625,93.6562,93.25,93.2812,147327.0
1991-07-24,93.2812,94.1875,93.25,94.1562,338725.0
1991-07-25,94.125,94.625,94.0938,94.5,273921.0
1991-07-26,94.4688,94.8438,94.3125,94.5312,279786.0
1991-07-29,94.5,94.5938,94.3125,94.375,110633.0
1991-07-30,94.375,94.5,94.25,94.5,122291.0
1991-07-31,94.5312,94.8438,94.5,94.8438,197877.0
1991-08-01,95.0,95.0312,94.4062,94.5625,244490.0
1991-08-02,94.75,96.0,94.6562,95.9375,400271.0
1991-08-05,95.9688,96.125,95.7188,96.0938,149794.0
1991-08-06,96.1562,96.75,95.9062,96.7188,388611.0
1991-08-07,96.625,96.875,96.4688,96.7188,292071.0
1991-08-08,96.625,96.8438,96.0312,96.1875,348172.0
1991-08-09,96.0625,96.4375,95.8438,96.0625,313224.0
1991-08-12,96.0625,96.375,96.0625,96.375,114646.0
1991-08-13,96.3438,96.9062,95.9688,96.75,323279.0
1991-08-14,96.7812,97.875,96.75,97.75,341506.0
1991-08-15,97.7812,98.0625,97.25,97.4375,361860.0
1991-08-16,97.4688,97.5625,97.0625,97.5,242186.0
1991-08-19,97.5312,98.2188,97.0,97.3438,334163.0
1991-08-20,97.25,97.6562,97.1875,97.5938,210957.0
1991-08-21,97.625,97.9375,97.4375,97.9062,273641.0
1991-08-22,97.9688,98.25,97.9375,98.0938,236479.0
1991-08-23,98.0625,98.1562,97.0938,97.25,310691.0
1991-08-26,97.2812,97.3438,97.0,97.0625,118695.0
1991-08-27,97.0625,97.2812,97.0,97.2812,120210.0
1991-08-28,97.375,98.1875,97.25,98.125,289349.0
1991-08-29,98.0938,98.9062,98.0312,98.75,384775.0
1991-08-30,98.6562,98.6562,97.8125,98.0625,66563.0
1991-09-03,98.25,98.3125,97.875,98.1562,22934.0
1991-09-04,98.1562,98.375,97.9688,98.0625,32899.0
1991-09-05,98.0625,98.2188,97.8438,97.8438,16876.0
1991-09-06,97.75,98.7188,97.5625,98.6875,19692.0
1991-09-09,98.625,99.0312,98.5625,98.8125,24721.0
1991-09-10,98.8438,99.0938,98.625,98.7188,8974.0
1991-09-11,98.6875,98.9375,98.5312,98.6562,12526.0
1991-09-12,98.625,99.375,98.625,99.3438,12687.0
1991-09-13,99.625,100.062,99.0938,99.2812,27418.0
1991-09-16,99.4375,99.6562,99.4375,99.5625,6636.0
1991-09-17,99.5312,99.7188,99.2188,99.6875,15928.0
1991-09-18,99.7188,99.8125,99.375,99.5938,7054.0
1991-09-19,99.625,99.7812,99.1562,99.7188,14350.0
1991-09-20,98.8438,99.4375,98.8438,99.125,262714.0
1991-09-23,99.125,99.2812,98.9062,99.25,134770.0
1991-09-24,99.25,99.5,98.8125,99.0625,297188.0
1991-09-25,99.0938,99.25,98.8438,98.9375,214121.0
1991-09-26,98.9375,99.25,98.7812,99.1875,217846.0
1991-09-27,99.1875,100.0,99.125,99.875,289112.0
1991-09-30,99.875,100.125,99.7188,100.0,167398.0
1991-10-01,100.031,100.344,99.8125,100.031,257086.0
1991-10-02,100.125,100.188,99.7812,99.875,168390.0
1991-10-03,99.8438,100.094,99.7188,99.75,168242.0
1991-10-04,99.7188,100.5,99.5,100.406,367309.0
1991-10-07,100.438,100.562,100.344,100.406,148347.0
1991-10-08,100.406,100.438,100.125,100.125,184697.0
1991-10-09,100.062,100.094,98.8125,99.0312,339567.0
1991-10-10,99.0625,99.1875,98.4375,98.625,415028.0
1991-10-11,98.6875,99.9688,98.5938,99.875,348011.0
1991-10-14,99.9062,100.031,99.5625,99.7812,53188.0
1991-10-15,99.8125,100.062,99.4688,100.0,215835.0
1991-10-16,100.062,100.281,99.8125,99.9062,186627.0
1991-10-17,99.8438,100.094,98.5938,98.625,441586.0
1991-10-18,98.375,99.3438,98.2188,99.1562,353926.0
1991-10-21,99.1875,99.2812,97.8438,98.125,310479.0
1991-10-22,98.0,98.3125,97.4375,97.6562,412221.0
1991-10-23,97.5938,98.0625,97.5,97.8125,238520.0
1991-10-24,97.875,98.4688,97.875,98.375,298567.0
1991-10-25,98.2812,98.5,98.0625,98.125,236934.0
1991-10-28,98.0312,98.4375,97.8125,98.4062,193204.0
1991-10-29,98.3438,99.875,98.3438,99.8125,458315.0
1991-10-30,99.9062,100.188,99.6875,99.9375,327584.0
1991-10-31,99.9062,100.062,99.5625,99.8125,231904.0
1991-11-01,99.75,100.531,99.4375,99.5625,297058.0
1991-11-04,99.4688,99.4688,98.875,99.3438,202511.0
1991-11-05,99.3438,99.4688,98.5625,98.6875,245502.0
1991-11-06,98.5625,99.4062,98.5,98.875,430130.0
1991-11-07,98.9062,99.9062,98.8125,99.875,352814.0
1991-11-08,99.9688,100.75,99.9688,100.281,441752.0
1991-11-11,100.219,100.469,100.156,100.438,46762.0
1991-11-12,100.469,101.031,100.469,101.0,235447.0
1991-11-13,101.125,101.156,99.4688,100.094,443481.0
1991-11-14,100.219,101.062,100.125,100.75,364992.0
1991-11-15,100.75,100.969,100.281,100.562,346515.0
1991-11-18,100.906,101.0,100.5,100.719,220916.0
1991-11-19,100.688,100.844,100.125,100.156,337237.0
1991-11-20,99.875,100.094,99.5625,100.0,292222.0
1991-11-21,100.094,100.438,99.2812,99.4375,378975.0
1991-11-22,99.2812,99.5,99.0625,99.125,279492.0
1991-11-25,99.1875,99.5,99.0625,99.0938,196569.0
1991-11-26,99.125,99.75,99.0625,99.5625,337983.0
1991-11-27,99.5625,99.625,98.625,99.375,236862.0
1991-11-29,99.625,99.7812,99.5312,99.75,80462.0
1991-12-02,99.75,100.125,99.6562,100.094,43670.0
1991-12-03,100.188,100.406,99.9062,100.375,35014.0
1991-12-04,100.344,101.188,100.188,101.156,45927.0
1991-12-05,100.969,101.188,100.812,100.875,26309.0
1991-12-06,100.969,102.312,100.969,101.469,40442.0
1991-12-09,101.344,101.75,101.312,101.656,13150.0
1991-12-10,101.594,101.938,101.531,101.562,16907.0
1991-12-11,101.5,101.719,101.312,101.375,6066.0
1991-12-12,101.344,101.906,101.344,101.906,9518.0
1991-12-13,101.938,102.188,101.281,101.438,10605.0
1991-12-16,101.625,101.656,101.438,101.625,8438.0
1991-12-17,101.688,101.969,101.5,101.906,19275.0
1991-12-18,101.906,102.125,101.625,101.844,5643.0
1991-12-19,101.875,102.406,101.812,102.344,14128.0
1991-12-20,101.969,102.844,101.906,102.719,342477.0
1991-12-23,102.75,103.438,102.594,103.312,171607.0
1991-12-24,103.375,103.5,103.062,103.344,83447.0
1991-12-26,103.312,103.656,103.25,103.625,53692.0
1991-12-27,103.625,103.688,103.375,103.562,61677.0
1991-12-30,103.531,104.281,103.375,104.25,143178.0
1991-12-31,104.312,104.844,104.062,104.75,128428.0
1992-01-02,104.812,104.938,103.562,104.094,283425.0
1992-01-03,104.094,104.219,103.406,103.938,284886.0
1992-01-06,103.938,104.688,103.938,104.625,234709.0
1992-01-07,104.625,105.344,104.5,105.25,310659.0
1992-01-08,105.219,105.469,104.844,105.031,294675.0
1992-01-09,105.188,105.625,104.25,104.75,445981.0
1992-01-10,104.781,104.844,103.875,104.125,430598.0
1992-01-13,104.125,104.281,103.719,103.812,260696.0
1992-01-14,103.594,103.969,102.719,103.312,515453.0
1992-01-15,103.219,103.5,102.688,102.938,406745.0
1992-01-16,102.875,103.156,102.031,102.094,499133.0
1992-01-17,101.906,102.75,101.844,102.625,391004.0
1992-01-20,102.562,103.0,102.562,102.969,51136.0
1992-01-21,103.0,103.25,102.875,103.188,211631.0
1992-01-22,103.094,103.156,102.25,102.656,330862.0
1992-01-23,102.594,102.625,101.562,101.594,384012.0
1992-01-24,101.469,101.844,101.344,101.594,302217.0
1992-01-27,101.625,102.031,101.375,101.594,201980.0
1992-01-28,101.5,102.406,101.375,102.312,291119.0
1992-01-29,102.219,102.812,101.031,101.062,505069.0
1992-01-30,101.094,101.562,100.5,100.719,471853.0
1992-01-31,100.75,101.125,100.656,101.031,247072.0
1992-02-03,101.062,101.25,100.281,100.5,288654.0
1992-02-04,100.469,101.219,100.375,101.188,253586.0
1992-02-05,101.219,101.438,100.812,101.312,232857.0
1992-02-06,101.438,101.75,101.188,101.312,270500.0
1992-02-07,101.219,102.219,100.719,101.188,496599.0
1992-02-10,101.219,101.281,100.875,101.0,130551.0
1992-02-11,100.969,101.25,100.625,101.031,244545.0
1992-02-12,101.031,101.188,100.719,100.906,238280.0
1992-02-13,100.812,100.875,99.4688,99.8125,525625.0
1992-02-14,99.8125,99.9688,99.0312,99.8438,331952.0
1992-02-18,100.125,100.188,98.9375,99.2188,337339.0
1992-02-19,99.0938,99.9375,98.75,99.75,390347.0
1992-02-20,99.9062,100.156,99.6875,100.0,249709.0
1992-02-21,100.0,100.094,99.2812,99.5625,357030.0
1992-02-24,99.5625,99.5938,99.1562,99.375,172040.0
1992-02-25,99.3125,100.125,99.2812,99.7188,329124.0
1992-02-26,99.625,100.781,99.375,100.781,365900.0
1992-02-27,100.75,100.969,100.531,100.688,295528.0
1992-02-28,100.688,101.438,100.562,101.406,307052.0
1992-03-02,101.469,101.656,100.219,100.312,74686.0
1992-03-03,100.25,100.312,99.4375,100.0,28748.0
1992-03-04,99.9688,100.281,99.4062,100.219,56871.0
1992-03-05,100.125,100.125,99.5,99.625,16605.0
1992-03-06,99.4688,100.094,98.8125,99.9375,28330.0
1992-03-09,99.9062,100.438,99.875,100.438,11433.0
1992-03-10,100.5,100.719,100.25,100.312,11725.0
1992-03-11,100.188,100.344,99.4375,99.5312,13954.0
1992-03-12,99.5625,99.5625,98.5938,98.625,16264.0
1992-03-13,98.625,99.3438,98.1875,98.4062,11704.0
1992-03-16,98.3125,98.7188,98.2812,98.3438,13945.0
1992-03-17,98.3125,99.0938,98.0,99.0,2378.0
1992-03-18,99.0625,99.125,98.7188,99.0312,7479.0
1992-03-19,99.0,99.6875,98.9062,99.3438,6418.0
1992-03-20,99.4062,99.5625,98.5625,98.6562,7096.0
1992-03-23,97.5625,97.875,97.4375,97.75,137627.0
1992-03-24,97.75,98.8438,97.7188,98.8125,254063.0
1992-03-25,98.875,99.2188,98.5938,98.9375,319330.0
1992-03-26,98.875,99.0938,98.2812,98.4375,248773.0
1992-03-27,98.3438,99.25,98.0312,98.9688,318043.0
1992-03-30,98.9688,99.125,98.6562,98.9062,144804.0
1992-03-31,98.9375,98.9688,98.3438,98.7188,197299.0
1992-04-01,98.75,99.5625,98.375,99.4062,294449.0
1992-04-02,99.4375,99.5,99.0625,99.2188,194314.0
1992-04-03,99.3125,100.031,99.3125,99.75,315425.0
1992-04-06,99.8125,99.9375,99.625,99.7188,102951.0
1992-04-07,99.6562,99.9062,99.4062,99.7188,203857.0
1992-04-08,99.7812,100.031,99.1562,99.2188,329464.0
1992-04-09,99.4062,100.406,99.125,100.219,417707.0
1992-04-10,100.188,100.25,99.2188,99.8438,377590.0
1992-04-13,99.9062,100.375,99.75,100.25,5308.0
1992-04-14,,,,,
1992-04-15,100.281,100.344,100.0,100.094,95925.0
1992-04-16,99.7812,99.875,99.375,99.5,171654.0
1992-04-20,99.2812,99.2812,98.4062,98.5,178878.0
1992-04-21,98.4688,98.7812,98.3438,98.4375,218814.0
1992-04-22,98.4375,98.5938,98.25,98.3438,213659.0
1992-04-23,98.2812,98.3438,97.5312,98.0625,335509.0
1992-04-24,98.125,98.4688,97.875,98.2188,261027.0
1992-04-27,98.3125,98.3438,97.6875,97.7188,169960.0
1992-04-28,97.6875,98.4375,97.2812,98.25,356971.0
1992-04-29,98.25,98.4688,97.8125,98.0,230673.0
1992-04-30,98.0625,98.375,97.8438,98.125,253518.0
1992-05-01,98.25,98.8438,98.2188,98.7188,251759.0
1992-05-04,98.75,98.75,98.25,98.4375,134698.0
1992-05-05,98.5,98.7188,98.25,98.6875,162897.0
1992-05-06,98.7812,99.2188,98.5938,99.1562,253110.0
1992-05-07,99.1875,99.3125,98.75,98.9062,331723.0
1992-05-08,99.25,100.062,98.7812,100.031,475803.0
1992-05-11,100.094,100.219,99.9062,100.094,169849.0
1992-05-12,100.094,100.844,100.094,100.562,313856.0
1992-05-13,100.5,100.938,100.375,100.562,284847.0
1992-05-14,100.625,100.688,100.375,100.406,176063.0
1992-05-15,100.375,101.188,100.125,101.062,313194.0
1992-05-18,100.969,101.125,100.875,100.969,115904.0
1992-05-19,100.969,101.594,100.812,101.562,238520.0
1992-05-20,101.5,101.625,101.062,101.125,255880.0
1992-05-21,100.938,100.969,100.5,100.531,292688.0
1992-05-22,100.438,100.938,100.312,100.844,117293.0
1992-05-26,100.688,100.688,99.625,99.6562,321359.0
1992-05-27,99.7188,100.0,99.5625,99.9375,274064.0
1992-05-28,99.9375,100.312,99.8438,100.281,186900.0
1992-05-29,100.406,100.969,100.312,100.812,266707.0
1992-06-01,100.781,100.781,99.8438,100.094,72268.0
1992-06-02,100.188,100.469,99.7188,100.438,58109.0
1992-06-03,100.531,100.531,100.125,100.438,26332.0
1992-06-04,100.469,100.5,100.156,100.438,29704.0
1992-06-05,100.375,101.031,100.156,100.781,23224.0
1992-06-08,100.656,100.844,100.594,100.812,6645.0
1992-06-09,100.812,100.969,100.375,100.406,4440.0
1992-06-10,100.469,100.469,100.156,100.25,6688.0
1992-06-11,100.25,100.562,99.9062,100.375,14867.0
1992-06-12,100.406,101.219,100.25,100.719,9644.0
1992-06-15,100.688,100.906,100.656,100.844,5737.0
1992-06-16,100.781,101.25,100.562,101.156,12513.0
1992-06-17,101.094,101.344,100.906,101.219,8260.0
1992-06-18,101.219,101.688,101.188,101.469,16753.0
1992-06-19,101.469,101.5,100.938,101.031,8365.0
1992-06-22,100.0,100.25,99.9688,100.031,95503.0
1992-06-23,99.9688,100.0,99.625,99.6875,179310.0
1992-06-24,99.7812,100.375,99.7812,100.156,194354.0
1992-06-25,100.094,100.75,100.094,100.719,200992.0
1992-06-26,100.719,100.938,100.531,100.625,166723.0
1992-06-29,100.625,101.0,100.594,100.719,133052.0
1992-06-30,100.75,100.781,100.469,100.656,131099.0
1992-07-01,100.688,101.062,100.562,100.969,188299.0
1992-07-02,101.094,102.75,101.062,102.562,353799.0
1992-07-06,102.562,103.0,102.406,102.625,241625.0
1992-07-07,102.625,102.969,102.562,102.625,222364.0
1992-07-08,102.688,102.875,102.406,102.594,221003.0
1992-07-09,102.625,102.75,102.406,102.688,179868.0
1992-07-10,102.781,103.25,102.25,102.375,317916.0
1992-07-13,102.375,102.438,101.906,102.0,153831.0
1992-07-14,101.969,102.094,101.781,101.969,232702.0
1992-07-15,101.906,102.625,101.875,102.531,232078.0
1992-07-16,102.719,102.969,101.906,102.781,408905.0
1992-07-17,102.875,102.906,102.031,102.125,307795.0
1992-07-20,102.094,102.5,101.844,102.406,171367.0
1992-07-21,102.375,102.594,102.219,102.406,143248.0
1992-07-22,102.406,103.062,102.312,103.0,239604.0
1992-07-23,102.938,103.969,102.844,103.938,356625.0
1992-07-24,103.969,104.062,103.406,103.656,248417.0
1992-07-27,103.594,104.281,103.594,104.094,201830.0
1992-07-28,104.125,105.406,104.094,105.156,401952.0
1992-07-29,105.188,106.0,104.938,105.156,418689.0
1992-07-30,105.0,105.156,104.438,104.875,380652.0
1992-07-31,105.094,105.344,104.656,104.844,297260.0
1992-08-03,104.719,104.938,104.5,104.875,171640.0
1992-08-04,104.938,105.281,104.844,105.25,156222.0
1992-08-05,105.25,105.875,105.094,105.312,315422.0
1992-08-06,105.344,105.406,104.938,105.125,235919.0
1992-08-07,105.031,106.125,104.625,105.875,385935.0
1992-08-10,105.906,106.438,105.844,106.281,168934.0
1992-08-11,106.25,106.875,106.031,106.719,350857.0
1992-08-12,106.812,107.062,106.438,106.75,293363.0
1992-08-13,106.781,107.25,105.5,105.594,443706.0
1992-08-14,105.625,106.219,105.594,106.0,310395.0
1992-08-17,106.094,106.094,105.281,105.5,176557.0
1992-08-18,105.594,106.188,105.469,106.031,249412.0
1992-08-19,106.031,106.156,105.688,106.094,149684.0
1992-08-20,106.219,106.312,105.906,106.25,184920.0
1992-08-21,106.188,106.938,105.406,105.688,464269.0
1992-08-24,105.688,105.812,104.656,104.719,310417.0
1992-08-25,104.688,105.031,104.25,104.375,364393.0
1992-08-26,104.312,104.812,104.281,104.781,248445.0
1992-08-27,104.938,105.219,104.75,104.969,222878.0
1992-08-28,105.156,105.312,104.812,105.0,206330.0
1992-08-31,104.938,105.219,104.844,105.156,141036.0
1992-09-01,105.25,105.812,105.062,105.75,44825.0
1992-09-02,105.75,106.188,105.719,105.938,61786.0
1992-09-03,105.875,106.094,105.781,106.031,14185.0
1992-09-04,106.062,107.594,106.0,107.188,48770.0
1992-09-08,107.562,108.188,107.438,108.156,32089.0
1992-09-09,108.062,108.156,107.75,107.812,15716.0
1992-09-10,107.781,108.062,107.406,108.0,24763.0
1992-09-11,107.938,108.312,107.031,107.188,23382.0
1992-09-14,108.062,108.438,107.312,107.562,5605.0
1992-09-15,107.594,107.594,106.531,106.781,23960.0
1992-09-16,106.844,107.125,106.156,106.625,10439.0
1992-09-17,106.812,107.0,106.531,106.688,5553.0
1992-09-18,106.75,107.062,106.281,107.031,11743.0
1992-09-21,106.719,106.781,106.188,106.5,13330.0
1992-09-22,105.344,105.375,104.156,104.25,328180.0
1992-09-23,104.0,104.25,103.75,103.812,299869.0
1992-09-24,103.906,104.656,103.875,104.625,223622.0
1992-09-25,104.656,105.594,104.469,105.531,306914.0
1992-09-28,105.469,105.781,105.25,105.719,135526.0
1992-09-29,105.688,105.75,105.375,105.5,159457.0
1992-09-30,105.406,105.594,105.25,105.312,196354.0
1992-10-01,105.312,106.344,105.188,106.25,310947.0
1992-10-02,106.125,106.188,105.156,105.844,399006.0
1992-10-05,105.812,106.594,105.5,105.75,306351.0
1992-10-06,105.656,105.719,104.781,104.906,269454.0
1992-10-07,104.844,105.062,103.875,103.938,310131.0
1992-10-08,103.875,104.562,103.75,104.281,361699.0
1992-10-09,104.375,104.406,103.312,103.531,310573.0
1992-10-12,103.812,104.094,103.469,103.656,45298.0
1992-10-13,103.625,103.969,103.438,103.562,234526.0
1992-10-14,103.469,104.25,103.094,104.0,374464.0
1992-10-15,104.031,104.594,103.906,104.062,302291.0
1992-10-16,103.969,104.031,103.125,103.688,393592.0
1992-10-19,103.719,103.969,102.844,103.25,298339.0
1992-10-20,103.219,103.25,102.188,102.312,418819.0
1992-10-21,102.219,102.688,101.812,102.531,302487.0
1992-10-22,102.844,103.219,101.719,102.906,516248.0
1992-10-23,102.781,102.938,102.281,102.438,238794.0
1992-10-26,102.531,102.781,101.969,102.438,187583.0
1992-10-27,102.312,103.219,102.219,102.875,339679.0
1992-10-28,102.875,103.281,102.625,102.656,266759.0
1992-10-29,102.969,103.281,102.625,103.125,225656.0
1992-10-30,103.25,103.469,102.5,102.75,324736.0
1992-11-02,102.75,102.781,102.219,102.5,198665.0
1992-11-03,102.438,103.031,102.094,102.688,275080.0
1992-11-04,102.375,103.469,102.188,102.312,326442.0
1992-11-05,102.375,102.656,102.062,102.312,227625.0
1992-11-06,102.25,102.531,101.438,101.469,333902.0
1992-11-09,101.5,101.812,101.406,101.594,209726.0
1992-11-10,101.75,102.656,101.688,102.469,352846.0
