,open,high,low,close,volume
1991-08-02,94.0312,95.2188,93.9688,95.1875,10162.0
1991-08-05,95.1875,95.375,95.0,95.3125,8107.0
1991-08-06,95.375,95.9688,95.1875,95.9375,14743.0
1991-08-07,95.875,96.0625,95.6875,95.9062,13581.0
1991-08-08,95.8438,96.0312,95.25,95.375,5643.0
1991-08-09,95.2812,95.6562,95.0625,95.25,9381.0
1991-08-12,95.2812,95.5938,95.2812,95.5938,12764.0
1991-08-13,95.5938,96.125,95.2188,95.9688,10825.0
1991-08-14,96.0,97.0938,96.0,96.9688,20304.0
1991-08-15,97.0,97.25,96.5,96.6562,16900.0
1991-08-16,96.6875,96.8125,96.3125,96.6875,8562.0
1991-08-19,96.75,97.375,96.1875,96.5312,29663.0
1991-08-20,96.4375,96.8125,96.4375,96.8125,6120.0
1991-08-21,96.8125,97.1875,96.625,97.0938,10842.0
1991-08-22,97.1875,97.4688,97.125,97.2812,10783.0
1991-08-23,97.2812,97.3438,96.2812,96.4375,37224.0
1991-08-26,96.4375,96.5312,96.1875,96.2812,24951.0
1991-08-27,96.3125,96.5,96.1875,96.5,26012.0
1991-08-28,96.5938,97.4062,96.5,97.3438,52104.0
1991-08-29,97.3125,98.0938,97.2188,97.9375,89603.0
1991-08-30,97.8125,97.8438,96.9688,97.25,238296.0
1991-09-03,97.5,97.5,97.0625,97.3438,135989.0
1991-09-04,97.375,97.5938,97.125,97.25,149039.0
1991-09-05,97.2188,97.375,97.0,97.0,181352.0
1991-09-06,96.8438,97.875,96.7188,97.8438,362342.0
1991-09-09,97.7812,98.2188,97.7188,98.0,181422.0
1991-09-10,98.0,98.25,97.7812,97.875,183097.0
1991-09-11,97.875,98.125,97.6562,97.8125,177781.0
1991-09-12,97.8125,98.5312,97.75,98.5312,276751.0
1991-09-13,98.8438,99.3125,98.2188,98.4375,478078.0
1991-09-16,98.5625,98.8125,98.5625,98.7188,103425.0
1991-09-17,98.6875,98.9062,98.375,98.875,214990.0
1991-09-18,98.875,99.0,98.5,98.7812,209139.0
1991-09-19,98.8125,99.0312,98.3438,98.8125,259467.0
1991-09-20,98.0625,98.6562,98.0625,98.3438,494.0
1991-09-23,98.1562,98.5,98.1562,98.4688,2296.0
1991-09-24,98.5,98.6875,98.0625,98.2812,305.0
1991-09-25,98.3125,98.4688,98.0938,98.1875,192.0
1991-09-26,98.1562,98.4688,98.0625,98.4062,6495.0
1991-09-27,98.375,99.1562,98.375,99.0938,3164.0
1991-09-30,99.125,99.2812,98.9688,99.2188,806.0
1991-10-01,99.2812,99.5,99.0625,99.2188,629.0
1991-10-02,99.375,99.375,99.0312,99.0938,1032.0
1991-10-03,99.0312,99.2812,98.9062,98.9375,4185.0
1991-10-04,98.8125,99.6875,98.6875,99.5938,1805.0
1991-10-07,99.5938,99.75,99.5312,99.5938,720.0
1991-10-08,99.5625,99.5625,99.2812,99.2812,1357.0
1991-10-09,99.1875,99.2188,98.0,98.1875,1616.0
1991-10-10,98.25,98.3438,97.625,97.8125,5319.0
1991-10-11,97.8125,99.125,97.8125,99.0625,2641.0
1991-10-14,99.0312,99.1562,98.7812,98.9375,380.0
1991-10-15,98.9375,99.25,98.6562,99.1875,256.0
1991-10-16,99.3125,99.4062,99.0312,99.0938,497.0
1991-10-17,99.0,99.25,97.8125,97.8125,2024.0
1991-10-18,97.5938,98.5312,97.4062,98.3438,2158.0
1991-10-21,98.375,98.4062,97.0312,97.3125,1684.0
1991-10-22,97.1562,97.4688,96.625,96.8125,3121.0
1991-10-23,96.7812,97.2188,96.6875,96.9688,4818.0
1991-10-24,97.0938,97.625,97.0938,97.5312,5187.0
1991-10-25,97.4688,97.625,97.25,97.2812,3466.0
1991-10-28,97.2188,97.5938,97.0,97.5625,3144.0
1991-10-29,97.5625,99.0312,97.5312,98.9688,6130.0
1991-10-30,99.0938,99.2812,98.875,99.0625,11946.0
1991-10-31,99.0312,99.1562,98.6875,98.9375,2371.0
1991-11-01,98.8438,99.7812,98.5312,98.6562,3893.0
1991-11-04,98.5625,98.5625,98.0312,98.4688,3414.0
1991-11-05,98.4062,98.5625,97.7188,97.7812,7057.0
1991-11-06,97.6875,98.4062,97.625,98.0,10405.0
1991-11-07,98.0312,99.0,97.9375,98.9688,2788.0
1991-11-08,99.0625,99.8438,99.0625,99.4062,13535.0
1991-11-11,99.3438,99.625,99.3438,99.5625,1160.0
1991-11-12,99.625,100.188,99.625,100.156,6749.0
1991-11-13,100.25,100.312,98.625,99.2188,13624.0
1991-11-14,99.3438,100.156,99.25,99.875,29828.0
1991-11-15,99.9062,100.094,99.4688,99.6875,11834.0
1991-11-18,100.094,100.125,99.6562,99.8438,16779.0
1991-11-19,99.7188,99.9375,99.25,99.25,15979.0
1991-11-20,99.0,99.1875,98.6875,99.125,33803.0
1991-11-21,99.25,99.5625,98.4688,98.5312,39902.0
1991-11-22,98.375,98.5312,98.1562,98.1875,26325.0
1991-11-25,98.3125,98.5625,98.125,98.1562,31720.0
1991-11-26,98.125,98.8125,98.125,98.625,47337.0
1991-11-27,98.6875,98.6875,97.8438,98.4375,53617.0
1991-11-29,98.6875,98.8438,98.625,98.8125,28474.0
1991-12-02,98.8438,99.2188,98.7188,99.1562,168925.0
1991-12-03,99.25,99.4688,98.9688,99.4375,199167.0
1991-12-04,99.4375,100.219,99.2188,100.188,293689.0
1991-12-05,100.031,100.25,99.8438,99.9062,266384.0
1991-12-06,100.094,101.312,99.9375,100.5,463399.0
1991-12-09,100.344,100.781,100.312,100.688,158619.0
1991-12-10,100.625,101.0,100.562,100.594,221459.0
1991-12-11,100.562,100.781,100.312,100.406,166007.0
1991-12-12,100.406,101.0,100.344,100.969,250252.0
1991-12-13,101.0,101.281,100.281,100.469,345100.0
1991-12-16,100.656,100.75,100.5,100.688,99094.0
1991-12-17,100.719,101.062,100.594,101.0,164062.0
1991-12-18,101.0,101.188,100.688,100.938,182131.0
1991-12-19,100.969,101.906,100.875,101.875,287413.0
1991-12-20,100.969,101.812,100.969,101.688,7407.0
1991-12-23,101.656,102.344,101.594,102.25,3771.0
1991-12-24,102.344,102.406,102.0,102.25,595.0
1991-12-26,102.219,102.531,102.156,102.531,794.0
1991-12-27,102.531,102.562,102.281,102.5,478.0
1991-12-30,102.406,103.219,102.344,103.188,1468.0
1991-12-31,103.156,103.75,103.0,103.688,2545.0
1992-01-02,103.656,103.844,102.531,103.0,3275.0
1992-01-03,103.062,103.125,102.312,102.875,2430.0
1992-01-06,102.906,103.562,102.906,103.531,9091.0
1992-01-07,103.5,104.219,103.438,104.156,4313.0
1992-01-08,104.062,104.344,103.75,103.938,2355.0
1992-01-09,104.094,104.5,103.188,103.656,4555.0
1992-01-10,103.75,103.75,102.812,103.062,10214.0
1992-01-13,103.062,103.156,102.688,102.781,5497.0
1992-01-14,102.531,102.906,101.719,102.281,16221.0
1992-01-15,102.219,102.406,101.688,101.906,3574.0
1992-01-16,101.875,102.125,101.031,101.062,6090.0
1992-01-17,100.875,101.719,100.844,101.594,3143.0
1992-01-20,101.5,101.938,101.5,101.906,782.0
1992-01-21,101.906,102.156,101.812,102.094,6424.0
1992-01-22,102.031,102.062,101.188,101.594,5991.0
1992-01-23,101.531,101.531,100.5,100.531,4346.0
1992-01-24,100.469,100.812,100.312,100.5,4541.0
1992-01-27,100.531,100.938,100.312,100.531,1343.0
1992-01-28,100.438,101.312,100.344,101.219,2232.0
1992-01-29,101.156,101.719,99.9375,99.9688,11909.0
1992-01-30,100.0,100.438,99.4062,99.5938,8718.0
1992-01-31,99.625,100.0,99.5312,99.9062,3505.0
1992-02-03,100.0,100.125,99.1875,99.4062,2217.0
1992-02-04,99.3438,100.094,99.2812,100.062,6682.0
1992-02-05,100.094,100.312,99.6562,100.188,9320.0
1992-02-06,100.312,100.625,100.125,100.188,4309.0
1992-02-07,100.062,101.094,99.5625,100.062,13819.0
1992-02-10,100.125,100.125,99.75,99.875,3770.0
1992-02-11,99.875,100.094,99.5,99.9062,5636.0
1992-02-12,99.9062,100.062,99.625,99.8125,5855.0
1992-02-13,99.75,99.75,98.4062,98.7188,17817.0
1992-02-14,98.7812,98.875,97.9375,98.75,11748.0
1992-02-18,99.0625,99.0938,97.8438,98.125,23840.0
1992-02-19,98.0312,98.8438,97.6875,98.6562,14382.0
1992-02-20,98.8438,99.0625,98.625,98.9062,9969.0
1992-02-21,98.9062,99.0312,98.2188,98.5,17592.0
1992-02-24,98.5,98.5,98.125,98.3125,14394.0
1992-02-25,98.25,99.0312,98.25,98.6562,47224.0
1992-02-26,98.5625,99.75,98.2812,99.7188,62965.0
1992-02-27,99.7188,99.9375,99.4375,99.625,83195.0
1992-02-28,99.625,100.375,99.4688,100.312,60256.0
1992-03-02,100.406,100.562,99.125,99.2188,354063.0
1992-03-03,99.1562,99.25,98.3438,98.9062,366861.0
1992-03-04,98.875,99.1875,98.2812,99.125,362173.0
1992-03-05,99.0625,99.0625,98.4375,98.5625,247538.0
1992-03-06,98.4375,99.0312,97.7188,98.8438,504714.0
1992-03-09,98.7812,99.375,98.75,99.3438,172694.0
1992-03-10,99.4062,99.625,99.125,99.2188,209135.0
1992-03-11,99.125,99.2812,98.2812,98.4375,323173.0
1992-03-12,98.4375,98.4688,97.4375,97.5312,414116.0
1992-03-13,97.5625,98.2812,97.0625,97.3125,446649.0
1992-03-16,97.2188,97.625,97.1562,97.2812,180196.0
1992-03-17,97.2812,98.0312,96.875,97.9062,374491.0
1992-03-18,97.9688,98.0938,97.625,97.9688,259153.0
1992-03-19,97.9375,98.6875,97.8125,98.2812,287167.0
1992-03-20,98.375,98.5312,97.375,97.5625,298956.0
1992-03-23,96.625,96.875,96.5312,96.8125,1209.0
1992-03-24,96.9375,97.875,96.8438,97.8438,1783.0
1992-03-25,97.9062,98.2188,97.6562,97.9688,2095.0
1992-03-26,97.8438,98.0938,97.3125,97.4375,3064.0
1992-03-27,97.3438,98.1875,97.0625,97.9688,2227.0
1992-03-30,98.0,98.125,97.6875,97.9062,414.0
1992-03-31,97.875,97.9375,97.3125,97.6875,649.0
1992-04-01,97.6875,98.5,97.4062,98.375,3101.0
1992-04-02,98.4375,98.4375,98.0625,98.1875,1309.0
1992-04-03,98.3125,98.9375,98.2812,98.6875,3480.0
1992-04-06,98.75,98.875,98.5938,98.6562,1430.0
1992-04-07,98.5938,98.8125,98.4062,98.6562,1179.0
1992-04-08,98.7812,98.9375,98.0938,98.1562,1289.0
1992-04-09,98.3438,99.2812,98.0625,99.0938,4641.0
1992-04-10,99.0938,99.1562,98.1562,98.75,10449.0
1992-04-13,98.8125,99.25,98.6875,99.1562,0.0
1992-04-14,,,,,
1992-04-15,99.2188,99.2188,98.9375,98.9688,1746.0
1992-04-16,98.6562,98.75,98.2812,98.4062,5038.0
1992-04-20,98.1562,98.1562,97.3125,97.4062,3448.0
1992-04-21,97.375,97.6875,97.25,97.3125,1949.0
1992-04-22,97.3438,97.4688,97.125,97.2188,2034.0
1992-04-23,97.1562,97.1875,96.4375,96.9375,3086.0
1992-04-24,97.0312,97.2812,96.75,97.0938,14589.0
1992-04-27,97.125,97.125,96.5312,96.5938,1872.0
1992-04-28,96.5312,97.2812,96.1562,97.125,3906.0
1992-04-29,97.125,97.3125,96.6875,96.8438,1745.0
1992-04-30,96.8438,97.2188,96.7188,97.0,1671.0
1992-05-01,97.1562,97.6875,97.0938,97.5625,3377.0
1992-05-04,97.5625,97.5625,97.125,97.3125,2841.0
1992-05-05,97.3438,97.5625,97.125,97.5312,1932.0
1992-05-06,97.625,98.0938,97.4688,98.0312,10118.0
1992-05-07,98.0938,98.1875,97.6562,97.7812,9032.0
1992-05-08,98.0625,98.9062,97.6562,98.9062,12557.0
1992-05-11,98.9688,99.0938,98.7812,98.9688,8631.0
1992-05-12,98.9688,99.6562,98.9688,99.4062,21961.0
1992-05-13,99.375,99.7812,99.2188,99.4062,27480.0
1992-05-14,99.4688,99.5312,99.2188,99.25,5393.0
1992-05-15,99.2188,100.062,98.9688,99.9375,18361.0
1992-05-18,99.8438,100.0,99.75,99.8438,3548.0
1992-05-19,99.875,100.469,99.7188,100.406,10806.0
1992-05-20,100.406,100.469,99.9375,100.0,11836.0
1992-05-21,99.7812,99.8125,99.375,99.4375,48990.0
1992-05-22,99.3438,99.8438,99.2188,99.75,15103.0
1992-05-26,99.625,99.625,98.5312,98.5625,48414.0
1992-05-27,98.6562,98.9062,98.4688,98.8438,57598.0
1992-05-28,98.875,99.25,98.75,99.2188,46853.0
1992-05-29,99.3438,99.875,99.2188,99.7188,58949.0
1992-06-01,99.6875,99.7188,98.7188,99.0,274889.0
1992-06-02,99.125,99.3438,98.5938,99.3125,358115.0
1992-06-03,99.4062,99.4375,98.9688,99.3125,196876.0
1992-06-04,99.3125,99.4062,99.0,99.3438,146285.0
1992-06-05,99.2812,99.9688,99.0312,99.6875,377103.0
1992-06-08,99.625,99.75,99.4688,99.7188,85626.0
1992-06-09,99.75,99.9062,99.25,99.2812,157999.0
1992-06-10,99.3125,99.375,99.0,99.125,187911.0
1992-06-11,99.125,99.4375,98.7812,99.2812,230862.0
1992-06-12,99.3125,100.094,99.0938,99.625,271797.0
1992-06-15,99.6562,99.8438,99.5625,99.75,90407.0
1992-06-16,99.6875,100.219,99.4688,100.094,248013.0
1992-06-17,100.0,100.281,99.8438,100.156,222424.0
1992-06-18,100.156,100.625,100.094,100.375,257683.0
1992-06-19,100.375,100.406,99.8438,100.031,252451.0
1992-06-22,98.9375,99.0938,98.875,98.9062,649.0
1992-06-23,98.8438,98.8438,98.5312,98.5625,749.0
1992-06-24,98.6875,99.25,98.6875,99.0312,5284.0
1992-06-25,99.0312,99.6562,99.0,99.5938,1522.0
1992-06-26,99.5312,99.75,99.375,99.4688,578.0
1992-06-29,99.5312,99.875,99.4688,99.5625,1355.0
1992-06-30,99.625,99.625,99.375,99.5,1311.0
1992-07-01,99.5312,99.9062,99.4375,99.8125,2698.0
1992-07-02,100.0,101.531,99.9375,101.344,5697.0
1992-07-06,101.344,101.781,101.219,101.375,2498.0
1992-07-07,101.594,101.719,101.344,101.406,2682.0
1992-07-08,101.438,101.594,101.219,101.375,1730.0
1992-07-09,101.406,101.5,101.219,101.469,1266.0
1992-07-10,101.531,102.0,101.094,101.156,2035.0
1992-07-13,101.156,101.188,100.688,100.812,6673.0
1992-07-14,100.812,100.906,100.594,100.75,4908.0
1992-07-15,100.688,101.406,100.688,101.312,5953.0
1992-07-16,101.5,101.719,100.688,101.562,3093.0
1992-07-17,101.688,101.688,100.812,100.906,3530.0
1992-07-20,100.875,101.25,100.625,101.188,1235.0
1992-07-21,101.094,101.344,101.062,101.188,1371.0
1992-07-22,101.125,101.844,101.094,101.781,975.0
1992-07-23,101.719,102.75,101.625,102.719,6229.0
1992-07-24,102.75,102.812,102.219,102.438,1732.0
1992-07-27,102.406,103.094,102.406,102.875,3165.0
1992-07-28,102.969,104.25,102.938,104.0,10005.0
1992-07-29,104.0,104.844,103.781,104.0,30036.0
1992-07-30,103.844,103.969,103.281,103.719,7860.0
1992-07-31,103.938,104.156,103.531,103.688,4372.0
1992-08-03,103.594,103.781,103.375,103.719,3172.0
1992-08-04,103.75,104.125,103.719,104.094,2626.0
1992-08-05,104.125,104.688,103.969,104.156,22608.0
1992-08-06,104.156,104.25,103.812,103.969,7299.0
1992-08-07,103.906,104.938,103.562,104.688,28816.0
1992-08-10,104.719,105.219,104.688,105.094,17877.0
1992-08-11,105.094,105.688,104.875,105.531,9362.0
1992-08-12,105.625,105.875,105.25,105.562,10375.0
1992-08-13,105.594,105.969,104.312,104.406,11503.0
1992-08-14,104.375,105.031,104.375,104.812,11357.0
1992-08-17,104.906,104.906,104.094,104.312,7406.0
1992-08-18,104.375,105.0,104.281,104.844,9885.0
1992-08-19,104.812,104.969,104.5,104.906,3831.0
1992-08-20,105.0,105.125,104.75,105.094,42612.0
1992-08-21,105.031,105.75,104.25,104.5,36304.0
1992-08-24,104.5,104.656,103.469,103.531,40569.0
1992-08-25,103.5,103.906,103.062,103.219,42792.0
1992-08-26,103.156,103.625,103.156,103.625,28819.0
1992-08-27,103.75,104.062,103.625,103.812,38353.0
1992-08-28,103.969,104.156,103.688,103.844,50456.0
1992-08-31,103.75,104.031,103.688,103.969,54648.0
1992-09-01,104.031,104.594,103.844,104.562,208786.0
1992-09-02,104.562,105.0,104.469,104.719,250056.0
1992-09-03,104.719,104.906,104.562,104.812,184489.0
1992-09-04,104.844,106.344,104.781,105.938,370466.0
1992-09-08,106.219,106.969,106.188,106.906,262388.0
1992-09-09,106.844,106.906,106.5,106.562,196260.0
1992-09-10,106.5,106.812,106.094,106.75,281812.0
1992-09-11,106.625,107.062,105.781,105.938,394425.0
1992-09-14,106.25,107.25,106.0,106.281,255196.0
1992-09-15,106.344,106.375,105.219,105.5,380521.0
1992-09-16,105.594,105.875,104.812,105.344,459208.0
1992-09-17,105.531,105.781,105.219,105.406,197647.0
1992-09-18,105.469,105.781,104.969,105.75,282316.0
1992-09-21,105.375,105.562,104.906,105.312,184116.0
1992-09-22,104.094,104.094,102.875,103.0,1565.0
1992-09-23,102.75,102.938,102.5,102.531,3198.0
1992-09-24,102.688,103.344,102.656,103.344,1969.0
1992-09-25,103.375,104.25,103.219,104.219,3528.0
1992-09-28,104.219,104.5,103.969,104.406,839.0
1992-09-29,104.406,104.406,104.094,104.156,2864.0
1992-09-30,104.031,104.281,103.969,104.031,3305.0
1992-10-01,104.062,105.0,103.969,104.938,4199.0
1992-10-02,104.75,105.0,103.875,104.531,3579.0
1992-10-05,104.5,105.219,104.188,104.406,1149.0
1992-10-06,104.312,104.344,103.5,103.594,821.0
1992-10-07,103.531,103.688,102.562,102.625,2226.0
1992-10-08,102.594,103.219,102.469,102.969,2311.0
1992-10-09,103.0,103.0,102.094,102.281,4825.0
1992-10-12,102.719,102.719,102.312,102.406,1040.0
1992-10-13,102.406,103.094,102.219,102.281,1640.0
1992-10-14,102.188,103.0,101.844,102.75,6220.0
1992-10-15,102.844,103.344,102.688,102.812,1643.0
1992-10-16,102.688,102.719,101.875,102.406,4945.0
1992-10-19,102.438,102.688,101.594,102.031,3063.0
1992-10-20,101.969,102.0,101.0,101.094,10029.0
1992-10-21,101.0,101.438,100.812,101.312,4647.0
1992-10-22,101.594,102.0,100.594,101.688,3800.0
1992-10-23,101.469,101.688,101.094,101.25,1445.0
1992-10-26,101.375,101.531,100.781,101.219,1105.0
1992-10-27,101.094,101.969,101.062,101.656,7903.0
1992-10-28,101.688,102.219,101.438,101.438,12295.0
1992-10-29,101.688,102.031,101.469,101.906,8705.0
1992-10-30,102.0,102.25,101.312,101.531,5935.0
1992-11-02,101.406,101.406,101.031,101.281,3741.0
