,open,high,low,close,volume
1995-12-06,109.734375,109.9375,109.5625,109.609375,13611.0
1995-12-07,109.5,109.5625,109.34375,109.40625,4082.0
1995-12-08,109.375,109.84375,109.234375,109.265625,11903.0
1995-12-11,109.359375,109.484375,109.359375,109.46875,9436.0
1995-12-12,109.53125,109.53125,109.25,109.40625,5064.0
1995-12-13,109.453125,109.453125,109.34375,109.390625,11411.0
1995-12-14,109.359375,109.46875,109.328125,109.375,2643.0
1995-12-15,109.5,109.5625,109.34375,109.40625,8201.0
1995-12-18,109.25,109.25,109.0,109.0,2071.0
1995-12-19,109.0,109.125,109.0,109.109375,8424.0
1995-12-20,109.828125,109.921875,109.59375,109.671875,21351.0
1995-12-21,109.65625,109.671875,109.5,109.609375,18571.0
1995-12-22,109.703125,109.890625,109.703125,109.765625,7716.0
1995-12-26,109.765625,109.875,109.75,109.84375,2087.0
1995-12-27,109.9375,110.09375,109.875,110.015625,12731.0
1995-12-28,110.0625,110.21875,110.0625,110.203125,17605.0
1995-12-29,110.203125,110.421875,110.078125,110.40625,15196.0
1996-01-02,110.390625,110.40625,110.171875,110.359375,17979.0
1996-01-03,110.484375,110.578125,110.390625,110.46875,27036.0
1996-01-04,110.609375,110.671875,110.28125,110.296875,42871.0
1996-01-05,110.25,110.28125,109.9375,110.140625,47983.0
1996-01-08,110.109375,110.1875,110.046875,110.140625,5168.0
1996-01-09,110.21875,110.328125,110.0,110.15625,27894.0
1996-01-10,110.015625,110.03125,109.625,109.6875,48332.0
1996-01-11,109.75,109.90625,109.671875,109.875,39244.0
1996-01-12,110.03125,110.21875,109.890625,109.96875,42589.0
1996-01-15,,,,,
1996-01-16,110.203125,110.328125,110.140625,110.3125,43526.0
1996-01-17,110.421875,110.609375,110.28125,110.59375,40268.0
1996-01-18,110.578125,110.875,110.46875,110.84375,56506.0
1996-01-19,110.921875,110.9375,110.484375,110.71875,58327.0
1996-01-22,110.578125,110.609375,110.359375,110.390625,32232.0
1996-01-23,110.1875,110.46875,110.1875,110.296875,36500.0
1996-01-24,110.390625,110.625,110.28125,110.5,48576.0
1996-01-25,110.59375,110.625,110.0625,110.15625,48996.0
1996-01-26,110.078125,110.453125,109.71875,110.4375,50185.0
1996-01-29,110.46875,110.5,110.0625,110.265625,26259.0
1996-01-30,110.40625,110.640625,110.40625,110.59375,30362.0
1996-01-31,110.671875,110.921875,110.59375,110.859375,34690.0
1996-02-01,110.90625,111.0,110.75,110.859375,36853.0
1996-02-02,110.828125,111.4375,110.8125,110.84375,56359.0
1996-02-05,110.6875,110.6875,110.515625,110.65625,25012.0
1996-02-06,110.71875,110.8125,110.625,110.734375,26983.0
1996-02-07,110.828125,110.859375,110.671875,110.75,31120.0
1996-02-08,110.765625,110.8125,110.6875,110.8125,30238.0
1996-02-09,110.734375,111.03125,110.625,110.9375,53870.0
1996-02-12,110.9375,111.265625,110.890625,111.265625,32576.0
1996-02-13,111.3125,111.453125,111.234375,111.40625,29239.0
1996-02-14,111.3125,111.375,111.234375,111.234375,35469.0
1996-02-15,111.234375,111.265625,110.875,110.875,47405.0
1996-02-16,110.9375,111.09375,110.625,110.65625,43946.0
1996-02-20,110.203125,110.296875,109.34375,109.390625,108156.0
1996-02-21,109.53125,109.796875,109.28125,109.484375,92163.0
1996-02-22,109.640625,109.90625,109.640625,109.796875,52279.0
1996-02-23,110.03125,110.21875,109.375,109.546875,60420.0
1996-02-26,109.484375,109.515625,109.234375,109.484375,52660.0
1996-02-27,109.453125,109.59375,109.078125,109.125,68253.0
1996-02-28,109.15625,109.21875,108.671875,108.6875,96739.0
1996-02-29,108.734375,108.90625,108.375,108.703125,29022.0
1996-03-01,109.125,109.375,108.96875,109.3125,17439.0
1996-03-04,109.421875,109.671875,109.421875,109.671875,17127.0
1996-03-05,109.421875,109.4375,109.203125,109.328125,10387.0
1996-03-06,109.078125,109.1875,108.90625,108.9375,11046.0
1996-03-07,108.796875,108.890625,108.734375,108.84375,4555.0
1996-03-08,108.78125,108.796875,107.0,107.140625,5934.0
1996-03-11,106.84375,107.578125,106.8125,107.5625,4994.0
1996-03-12,107.375,107.40625,107.15625,107.375,5223.0
1996-03-13,107.453125,107.46875,107.3125,107.328125,6357.0
1996-03-14,107.40625,107.5,107.34375,107.359375,1822.0
1996-03-15,107.34375,107.34375,106.84375,106.84375,4522.0
1996-03-18,107.03125,107.0625,106.8125,106.9375,9605.0
1996-03-19,106.953125,107.21875,106.953125,107.046875,2917.0
1996-03-20,106.890625,107.53125,106.84375,107.328125,2405.0
1996-03-21,107.09375,107.328125,106.984375,107.265625,33979.0
1996-03-22,107.25,107.296875,107.015625,107.046875,21434.0
1996-03-25,107.109375,107.453125,107.09375,107.390625,22768.0
1996-03-26,107.390625,107.40625,107.1875,107.34375,28782.0
1996-03-27,107.34375,107.578125,106.84375,106.859375,45811.0
1996-03-28,106.75,106.828125,106.453125,106.5625,50593.0
1996-03-29,106.875,106.96875,106.65625,106.953125,30100.0
1996-04-01,107.0,107.0625,106.8125,107.0,21473.0
1996-04-02,107.21875,107.265625,107.109375,107.234375,23023.0
1996-04-03,107.125,107.203125,107.03125,107.125,28338.0
1996-04-04,107.109375,107.125,106.78125,106.8125,34333.0
1996-04-08,105.46875,105.625,105.265625,105.53125,50794.0
1996-04-09,105.6875,105.859375,105.59375,105.828125,33518.0
1996-04-10,105.921875,105.9375,105.515625,105.640625,38156.0
1996-04-11,105.40625,105.765625,105.078125,105.4375,63265.0
1996-04-12,105.625,106.3125,105.5625,106.265625,65433.0
1996-04-15,106.359375,106.46875,106.234375,106.453125,20878.0
1996-04-16,106.453125,106.5,106.1875,106.421875,38878.0
1996-04-17,106.25,106.34375,106.09375,106.21875,36918.0
1996-04-18,106.265625,106.375,105.828125,105.96875,37904.0
1996-04-19,106.109375,106.3125,106.0625,106.265625,29949.0
1996-04-22,106.390625,106.609375,106.390625,106.4375,25941.0
1996-04-23,106.28125,106.421875,106.25,106.40625,32392.0
1996-04-24,106.359375,106.484375,106.203125,106.21875,44338.0
1996-04-25,106.140625,106.296875,106.046875,106.28125,29185.0
1996-04-26,106.421875,106.5,106.359375,106.359375,25649.0
1996-04-29,106.265625,106.265625,106.125,106.171875,19116.0
1996-04-30,106.09375,106.109375,105.8125,105.921875,43535.0
1996-05-01,105.703125,106.046875,105.6875,105.984375,41942.0
1996-05-02,106.03125,106.078125,105.15625,105.234375,75812.0
1996-05-03,104.9375,106.0,104.9375,105.078125,68850.0
1996-05-06,105.1875,105.375,105.125,105.25,24021.0
1996-05-07,105.3125,105.3125,105.03125,105.15625,28066.0
1996-05-08,105.046875,105.359375,104.953125,105.359375,40339.0
1996-05-09,105.5,105.5,105.1875,105.28125,31043.0
1996-05-10,105.203125,105.953125,105.1875,105.71875,49566.0
1996-05-13,105.796875,105.859375,105.671875,105.84375,20008.0
1996-05-14,105.90625,106.25,105.890625,106.109375,46712.0
1996-05-15,106.21875,106.296875,106.125,106.140625,38054.0
1996-05-16,105.953125,105.984375,105.75,105.828125,38360.0
1996-05-17,105.71875,106.09375,105.71875,106.0625,50249.0
1996-05-20,106.1875,106.296875,106.125,106.15625,26522.0
1996-05-21,106.171875,106.265625,106.046875,106.0625,23477.0
1996-05-22,105.9375,106.1875,105.875,106.1875,27868.0
1996-05-23,106.234375,106.28125,105.90625,105.9375,40627.0
1996-05-24,105.9375,106.140625,105.9375,106.09375,24294.0
1996-05-28,106.15625,106.21875,105.984375,105.984375,38881.0
1996-05-29,105.921875,106.046875,105.515625,105.515625,48635.0
1996-05-30,105.390625,105.546875,105.203125,105.484375,83268.0
1996-05-31,105.4375,105.484375,104.96875,105.078125,31777.0
1996-06-03,104.96875,105.234375,104.90625,105.09375,11736.0
1996-06-04,105.15625,105.296875,105.109375,105.1875,7772.0
1996-06-05,105.203125,105.328125,105.125,105.328125,6961.0
1996-06-06,105.53125,105.8125,105.515625,105.65625,8901.0
1996-06-07,105.75,105.75,104.5625,104.796875,12637.0
1996-06-10,104.875,104.921875,104.671875,104.671875,3925.0
1996-06-11,104.546875,104.84375,104.546875,104.671875,4165.0
1996-06-12,104.65625,104.78125,104.53125,104.546875,4510.0
1996-06-13,104.40625,104.71875,104.40625,104.625,6120.0
1996-06-14,104.59375,105.0,104.59375,104.953125,4465.0
1996-06-17,104.921875,105.1875,104.875,105.140625,7143.0
1996-06-18,105.0,105.25,104.96875,105.015625,6963.0
1996-06-19,105.0,105.0625,104.734375,104.9375,2168.0
1996-06-20,104.46875,104.546875,104.3125,104.453125,25740.0
1996-06-21,104.609375,104.71875,104.515625,104.578125,0.0
1996-06-24,104.59375,104.6875,104.5625,104.65625,9558.0
1996-06-25,104.65625,104.84375,104.640625,104.8125,26239.0
1996-06-26,104.78125,104.890625,104.65625,104.828125,24902.0
1996-06-27,104.796875,105.25,104.765625,105.234375,24079.0
1996-06-28,105.296875,105.875,105.25,105.75,81732.0
1996-07-01,105.671875,105.703125,105.46875,105.6875,33760.0
1996-07-02,105.578125,105.625,105.21875,105.359375,37604.0
1996-07-03,105.375,105.625,105.296875,105.53125,34917.0
1996-07-05,105.359375,105.40625,104.25,104.3125,53622.0
1996-07-08,104.03125,104.453125,104.0,104.296875,29544.0
1996-07-09,104.421875,104.5625,104.328125,104.484375,24752.0
1996-07-10,104.765625,104.875,104.640625,104.828125,45697.0
1996-07-11,104.765625,105.140625,104.609375,104.96875,48355.0
1996-07-12,104.859375,105.359375,104.828125,105.140625,59710.0
1996-07-15,105.0625,105.140625,104.90625,105.0,31813.0
1996-07-16,104.8125,105.6875,104.8125,105.390625,69390.0
1996-07-17,105.28125,105.40625,105.21875,105.3125,32233.0
1996-07-18,105.328125,105.828125,105.09375,105.796875,53363.0
1996-07-19,105.640625,105.6875,105.484375,105.484375,32585.0
1996-07-22,105.40625,105.546875,105.21875,105.234375,32682.0
1996-07-23,105.15625,105.40625,105.125,105.375,27372.0
1996-07-24,105.5,105.640625,105.046875,105.09375,60985.0
1996-07-25,105.015625,105.34375,105.0,105.171875,32080.0
1996-07-26,105.296875,105.328125,105.125,105.25,16743.0
1996-07-29,105.09375,105.09375,104.84375,104.875,26605.0
1996-07-30,104.828125,105.1875,104.796875,105.078125,33191.0
1996-07-31,105.109375,105.46875,105.03125,105.421875,42830.0
1996-08-01,105.46875,106.375,105.3125,106.09375,68990.0
1996-08-02,106.265625,106.875,106.21875,106.71875,59360.0
1996-08-05,106.65625,106.71875,106.609375,106.65625,13565.0
1996-08-06,106.515625,106.671875,106.515625,106.546875,26523.0
1996-08-07,106.671875,106.78125,106.4375,106.5,31868.0
1996-08-08,106.546875,106.609375,106.46875,106.46875,31857.0
1996-08-09,106.59375,106.828125,106.5625,106.71875,31793.0
1996-08-12,106.890625,106.890625,106.6875,106.78125,19174.0
1996-08-13,106.875,106.890625,106.40625,106.40625,30416.0
1996-08-14,106.375,106.515625,106.328125,106.46875,31580.0
1996-08-15,106.453125,106.453125,106.21875,106.28125,29453.0
1996-08-16,106.453125,106.59375,106.421875,106.578125,30004.0
1996-08-19,106.609375,106.609375,106.34375,106.421875,26616.0
1996-08-20,106.453125,106.515625,106.34375,106.4375,30886.0
1996-08-21,106.375,106.375,106.28125,106.3125,26042.0
1996-08-22,106.390625,106.40625,106.140625,106.234375,41910.0
1996-08-23,106.234375,106.234375,105.671875,105.796875,74502.0
1996-08-26,105.625,105.625,105.375,105.390625,38413.0
1996-08-27,105.53125,105.59375,105.4375,105.53125,36630.0
1996-08-28,105.59375,105.625,105.421875,105.46875,55583.0
1996-08-29,105.484375,105.609375,105.171875,105.203125,76759.0
1996-08-30,105.1875,105.25,104.71875,104.796875,29087.0
1996-09-03,104.53125,104.953125,104.34375,104.921875,23288.0
1996-09-04,104.984375,104.984375,104.703125,104.8125,13456.0
1996-09-05,104.6875,104.84375,104.59375,104.671875,14869.0
1996-09-06,104.640625,105.046875,104.125,104.921875,7604.0
1996-09-09,105.03125,105.140625,104.96875,105.140625,6515.0
1996-09-10,105.203125,105.25,104.90625,104.984375,11988.0
1996-09-11,104.90625,104.984375,104.796875,104.96875,10158.0
1996-09-12,105.03125,105.21875,105.015625,105.21875,6226.0
1996-09-13,105.78125,105.921875,105.78125,105.828125,5879.0
1996-09-16,105.84375,105.875,105.84375,105.84375,2613.0
1996-09-17,105.8125,105.8125,105.4375,105.4375,2199.0
1996-09-18,105.3125,105.421875,105.296875,105.390625,2813.0
1996-09-19,105.484375,105.484375,105.15625,105.171875,1073.0
1996-09-20,104.84375,105.046875,104.84375,104.953125,18622.0
1996-09-23,104.859375,105.09375,104.8125,105.0625,16583.0
1996-09-24,105.078125,105.6875,104.90625,105.421875,45273.0
1996-09-25,105.375,105.703125,105.328125,105.671875,57536.0
1996-09-26,105.640625,106.0,105.609375,105.859375,38871.0
1996-09-27,105.890625,106.046875,105.6875,105.71875,30607.0
1996-09-30,105.796875,105.859375,105.546875,105.59375,27060.0
1996-10-01,105.59375,105.953125,105.578125,105.90625,30604.0
1996-10-02,105.984375,106.140625,105.953125,106.078125,24917.0
1996-10-03,106.171875,106.234375,105.96875,106.046875,37417.0
1996-10-04,106.1875,106.734375,106.15625,106.671875,78815.0
1996-10-07,106.515625,106.59375,106.421875,106.453125,19113.0
1996-10-08,106.4375,106.5625,106.390625,106.40625,19601.0
1996-10-09,106.421875,106.53125,106.21875,106.25,27925.0
1996-10-10,106.1875,106.234375,106.0,106.046875,28276.0
1996-10-11,106.046875,106.390625,106.0,106.328125,25248.0
1996-10-14,,,,,
1996-10-15,106.4375,106.484375,106.28125,106.328125,14552.0
1996-10-16,106.328125,106.484375,106.125,106.3125,35852.0
1996-10-17,106.421875,106.625,106.40625,106.578125,28876.0
1996-10-18,106.6875,106.765625,106.59375,106.609375,30316.0
1996-10-21,106.609375,106.625,106.5,106.53125,10163.0
1996-10-22,106.484375,106.5,106.3125,106.328125,21084.0
1996-10-23,106.28125,106.40625,106.21875,106.390625,32677.0
1996-10-24,106.40625,106.46875,106.28125,106.390625,25897.0
1996-10-25,106.359375,106.59375,106.0625,106.5,27825.0
1996-10-28,106.546875,106.5625,106.421875,106.46875,11576.0
1996-10-29,106.40625,107.171875,106.390625,107.140625,57212.0
1996-10-30,107.21875,107.453125,107.015625,107.125,47619.0
1996-10-31,107.109375,107.28125,107.03125,107.234375,27227.0
1996-11-01,107.40625,107.671875,107.125,107.15625,51470.0
1996-11-04,107.078125,107.296875,107.078125,107.234375,21951.0
1996-11-05,107.359375,107.53125,107.359375,107.4375,34676.0
1996-11-06,107.515625,107.5625,107.375,107.40625,28710.0
1996-11-07,107.171875,107.5625,107.125,107.546875,39686.0
1996-11-08,107.53125,107.5625,107.328125,107.46875,24999.0
1996-11-11,,,,,
1996-11-12,107.5625,107.75,107.5625,107.734375,25247.0
1996-11-13,107.734375,107.8125,107.5625,107.703125,31985.0
1996-11-14,107.625,107.96875,107.578125,107.9375,43062.0
1996-11-15,107.921875,108.0625,107.8125,107.875,41207.0
1996-11-18,107.90625,107.9375,107.734375,107.8125,18811.0
1996-11-19,107.828125,108.015625,107.828125,107.921875,21866.0
1996-11-20,107.8125,108.09375,107.734375,108.0625,41012.0
1996-11-21,108.078125,108.125,107.96875,107.984375,33323.0
1996-11-22,107.953125,108.015625,107.90625,107.96875,31573.0
1996-11-25,107.90625,108.125,107.90625,108.03125,30124.0
1996-11-26,108.09375,108.28125,108.03125,108.046875,59568.0
1996-11-27,108.140625,108.296875,108.015625,108.0625,62544.0
1996-11-29,108.171875,108.421875,108.171875,108.40625,19854.0
1996-12-02,108.34375,108.34375,108.171875,108.328125,19782.0
1996-12-03,108.4375,108.5625,108.296875,108.375,21502.0
1996-12-04,108.3125,108.375,108.109375,108.140625,11802.0
1996-12-05,108.125,108.125,107.65625,107.75,11928.0
1996-12-06,107.34375,107.9375,107.3125,107.578125,25304.0
1996-12-09,107.8125,107.828125,107.71875,107.78125,19980.0
1996-12-10,107.765625,107.765625,107.671875,107.703125,14668.0
1996-12-11,107.46875,107.5,107.125,107.15625,17535.0
1996-12-12,107.28125,107.359375,107.015625,107.015625,15975.0
1996-12-13,107.0625,107.421875,107.0625,107.390625,6577.0
1996-12-16,107.4375,107.4375,107.109375,107.140625,2042.0
1996-12-17,107.0625,107.078125,106.8125,106.984375,4219.0
1996-12-18,106.921875,107.0625,106.796875,106.796875,4268.0
1996-12-19,106.75,107.078125,106.75,107.046875,1301.0
1996-12-20,107.09375,107.171875,106.875,106.96875,21003.0
1996-12-23,106.921875,107.046875,106.875,106.953125,10666.0
1996-12-24,106.90625,106.953125,106.90625,106.921875,3599.0
1996-12-26,106.921875,106.96875,106.890625,106.90625,2714.0
1996-12-27,106.9375,107.125,106.9375,107.09375,9692.0
1996-12-30,107.15625,107.203125,107.03125,107.0625,15114.0
1996-12-31,107.0625,107.0625,106.578125,106.59375,22311.0
1997-01-02,106.609375,106.796875,106.09375,106.21875,60354.0
1997-01-03,106.359375,106.515625,106.265625,106.296875,28031.0
1997-01-06,106.25,106.375,106.203125,106.25,20229.0
1997-01-07,106.28125,106.34375,106.046875,106.125,40573.0
1997-01-08,106.3125,106.375,106.0625,106.09375,32126.0
1997-01-09,106.078125,106.359375,105.90625,106.328125,34570.0
1997-01-10,106.421875,106.53125,105.671875,105.84375,80679.0
1997-01-13,105.921875,105.953125,105.765625,105.84375,27737.0
1997-01-14,105.84375,106.25,105.828125,106.234375,52507.0
1997-01-15,106.28125,106.328125,106.09375,106.265625,37616.0
1997-01-16,106.34375,106.453125,105.9375,106.078125,53273.0
1997-01-17,106.203125,106.28125,106.109375,106.21875,34213.0
1997-01-20,,,,,
1997-01-21,106.0625,106.359375,105.921875,106.328125,38738.0
1997-01-22,106.3125,106.4375,106.21875,106.234375,29450.0
1997-01-23,106.21875,106.265625,106.0,106.078125,27310.0
1997-01-24,105.984375,106.03125,105.75,105.90625,47538.0
1997-01-27,105.890625,105.9375,105.6875,105.75,34590.0
1997-01-28,105.8125,106.296875,105.765625,105.921875,58856.0
1997-01-29,105.796875,106.125,105.71875,106.015625,49341.0
1997-01-30,106.046875,106.203125,106.0,106.140625,37395.0
1997-01-31,106.21875,106.515625,106.0625,106.484375,55051.0
1997-02-03,106.546875,106.8125,106.4375,106.71875,50121.0
1997-02-04,106.65625,106.78125,106.578125,106.765625,32624.0
1997-02-05,106.8125,106.859375,106.59375,106.703125,41781.0
1997-02-06,106.65625,106.71875,106.59375,106.65625,23140.0
1997-02-07,106.703125,107.15625,106.6875,106.921875,60274.0
1997-02-10,106.90625,106.96875,106.84375,106.9375,18681.0
1997-02-11,106.96875,106.984375,106.859375,106.90625,18004.0
1997-02-12,106.859375,106.984375,106.765625,106.859375,38695.0
1997-02-13,106.921875,107.125,106.859375,107.109375,42504.0
1997-02-14,107.234375,107.46875,107.21875,107.328125,36684.0
1997-02-18,107.46875,107.46875,107.234375,107.296875,40403.0
1997-02-19,107.28125,107.4375,107.15625,107.234375,40192.0
1997-02-20,107.109375,107.171875,107.0,107.015625,48842.0
1997-02-21,106.953125,107.0625,106.921875,107.0,46786.0
1997-02-24,106.921875,106.921875,106.859375,106.890625,38943.0
1997-02-25,106.96875,107.015625,106.8125,106.859375,42300.0
1997-02-26,106.84375,106.890625,106.0,106.0625,114335.0
1997-02-27,106.109375,106.171875,105.890625,106.0,90018.0
1997-02-28,106.109375,106.109375,105.875,106.046875,38594.0
1997-03-03,105.90625,106.0,105.8125,105.96875,33829.0
1997-03-04,106.078125,106.109375,105.859375,105.859375,14587.0
1997-03-05,105.71875,105.984375,105.71875,105.9375,20404.0
1997-03-06,106.046875,106.046875,105.78125,105.8125,7399.0
1997-03-07,105.78125,106.140625,105.46875,106.0625,16213.0
1997-03-10,106.140625,106.140625,106.015625,106.03125,3476.0
1997-03-11,106.046875,106.0625,105.84375,106.03125,8959.0
1997-03-12,105.90625,106.03125,105.84375,105.921875,7085.0
1997-03-13,105.84375,105.84375,105.390625,105.390625,11922.0
1997-03-14,105.5625,105.59375,105.53125,105.5625,9122.0
1997-03-17,105.5,105.5,105.34375,105.46875,9377.0
1997-03-18,105.34375,105.484375,105.34375,105.453125,6958.0
1997-03-19,105.59375,105.609375,105.421875,105.421875,3768.0
1997-03-20,105.0625,105.125,104.75,105.0,60289.0
1997-03-21,105.015625,105.03125,104.875,104.953125,25667.0
1997-03-24,104.984375,105.078125,104.96875,105.0625,30600.0
1997-03-25,105.1875,105.3125,104.828125,104.84375,58110.0
1997-03-26,104.84375,104.859375,104.59375,104.734375,55492.0
1997-03-27,104.8125,104.84375,104.28125,104.328125,61589.0
1997-03-31,104.265625,104.4375,104.25,104.296875,60873.0
1997-04-01,104.34375,104.515625,104.15625,104.421875,57538.0
1997-04-02,104.484375,104.515625,104.328125,104.46875,42470.0
1997-04-03,104.40625,104.578125,104.40625,104.515625,21502.0
1997-04-04,104.5625,104.59375,104.1875,104.296875,65134.0
1997-04-07,104.390625,104.53125,104.375,104.46875,25645.0
1997-04-08,104.53125,104.53125,104.265625,104.359375,38653.0
1997-04-09,104.40625,104.5,104.34375,104.34375,31836.0
1997-04-10,104.296875,104.3125,104.21875,104.3125,28630.0
1997-04-11,104.34375,104.5,103.921875,104.03125,58608.0
1997-04-14,104.015625,104.0625,103.953125,104.015625,20913.0
1997-04-15,104.078125,104.46875,104.0625,104.390625,50768.0
1997-04-16,104.34375,104.421875,104.078125,104.328125,46282.0
1997-04-17,104.421875,104.671875,104.421875,104.53125,58908.0
1997-04-18,104.53125,104.65625,104.53125,104.609375,26726.0
1997-04-21,104.640625,104.703125,104.4375,104.453125,21216.0
1997-04-22,104.421875,104.578125,104.390625,104.5625,24106.0
1997-04-23,104.59375,104.609375,104.34375,104.40625,33585.0
1997-04-24,104.4375,104.453125,104.171875,104.21875,39673.0
1997-04-25,104.171875,104.203125,104.09375,104.171875,28679.0
1997-04-28,104.15625,104.3125,104.0625,104.28125,25724.0
1997-04-29,104.28125,105.09375,104.21875,105.0,69457.0
1997-04-30,104.921875,105.4375,104.625,105.28125,121291.0
1997-05-01,105.3125,105.46875,105.234375,105.390625,53889.0
1997-05-02,105.484375,105.59375,105.25,105.4375,55535.0
1997-05-05,105.484375,105.515625,105.34375,105.4375,24063.0
1997-05-06,105.390625,105.4375,105.296875,105.421875,32215.0
1997-05-07,105.28125,105.328125,105.015625,105.078125,44087.0
1997-05-08,104.859375,105.28125,104.859375,105.234375,47920.0
1997-05-09,105.40625,105.625,105.265625,105.53125,56786.0
1997-05-12,105.5,105.671875,105.46875,105.609375,20125.0
1997-05-13,105.578125,105.6875,105.28125,105.3125,52782.0
1997-05-14,105.328125,105.625,105.3125,105.46875,33687.0
1997-05-15,105.390625,105.5625,105.03125,105.515625,47159.0
1997-05-16,105.546875,105.5625,105.359375,105.421875,30551.0
1997-05-19,105.453125,105.46875,105.328125,105.375,12636.0
1997-05-20,105.359375,105.71875,105.171875,105.484375,48487.0
1997-05-21,105.640625,105.640625,105.296875,105.375,54101.0
1997-05-22,105.328125,105.390625,105.234375,105.265625,69052.0
1997-05-23,105.375,105.40625,105.3125,105.328125,17117.0
1997-05-27,105.328125,105.328125,105.03125,105.125,49117.0
1997-05-28,105.078125,105.21875,105.03125,105.0625,54037.0
1997-05-29,105.09375,105.234375,105.0625,105.203125,43023.0
1997-05-30,105.265625,105.671875,105.265625,105.59375,46382.0
1997-06-02,105.6875,105.796875,105.46875,105.640625,23254.0
1997-06-03,105.75,105.78125,105.640625,105.78125,24154.0
1997-06-04,105.75,105.8125,105.6875,105.78125,19267.0
1997-06-05,105.71875,105.78125,105.671875,105.78125,16206.0
1997-06-06,105.8125,106.203125,105.5,106.203125,17535.0
1997-06-09,106.125,106.171875,105.953125,105.96875,3177.0
1997-06-10,106.015625,106.125,105.875,105.890625,15648.0
1997-06-11,105.96875,105.96875,105.890625,105.921875,6361.0
1997-06-12,105.921875,106.359375,105.921875,106.328125,15099.0
1997-06-13,106.34375,106.640625,106.328125,106.53125,16442.0
1997-06-16,106.578125,106.59375,106.546875,106.578125,12871.0
1997-06-17,106.578125,106.578125,106.359375,106.484375,1973.0
1997-06-18,106.421875,106.578125,106.375,106.578125,6747.0
1997-06-19,106.5625,106.640625,106.46875,106.484375,4324.0
1997-06-20,106.484375,106.484375,106.484375,106.484375,0.0
1997-06-23,106.421875,106.46875,106.34375,106.359375,17740.0
1997-06-24,106.375,106.421875,106.25,106.359375,22820.0
1997-06-25,106.265625,106.453125,106.1875,106.265625,42974.0
1997-06-26,106.265625,106.265625,106.015625,106.0625,57202.0
1997-06-27,106.125,106.1875,106.0625,106.140625,34496.0
1997-06-30,106.125,106.125,105.75,105.890625,51014.0
1997-07-01,105.90625,106.234375,105.828125,106.1875,46765.0
1997-07-02,106.296875,106.328125,106.203125,106.296875,29781.0
1997-07-03,106.34375,106.859375,106.328125,106.765625,48932.0
1997-07-07,106.78125,107.03125,106.78125,106.921875,23397.0
1997-07-08,106.90625,106.984375,106.8125,106.90625,20157.0
1997-07-09,106.953125,107.09375,106.921875,107.0,39251.0
1997-07-10,106.953125,107.046875,106.84375,107.0,30086.0
1997-07-11,107.03125,107.1875,106.921875,107.0625,40300.0
1997-07-14,106.953125,107.0625,106.9375,106.953125,17466.0
1997-07-15,106.828125,106.953125,106.5,106.9375,36722.0
1997-07-16,106.984375,107.21875,106.984375,107.171875,33879.0
1997-07-17,107.21875,107.34375,107.140625,107.171875,25830.0
1997-07-18,107.0625,107.125,106.96875,107.015625,22832.0
1997-07-21,106.921875,106.96875,106.875,106.921875,13524.0
1997-07-22,106.984375,107.375,106.90625,107.359375,47835.0
1997-07-23,107.46875,107.515625,107.375,107.390625,35128.0
1997-07-24,107.375,107.5,107.3125,107.40625,31679.0
1997-07-25,107.34375,107.46875,107.21875,107.3125,25859.0
1997-07-28,107.3125,107.46875,107.3125,107.453125,16390.0
1997-07-29,107.546875,107.671875,107.453125,107.640625,35153.0
1997-07-30,107.6875,107.890625,107.65625,107.8125,39614.0
1997-07-31,107.796875,108.0625,107.6875,107.984375,48216.0
1997-08-01,108.046875,108.0625,107.21875,107.234375,85559.0
1997-08-04,107.203125,107.25,107.0,107.125,32926.0
1997-08-05,107.0625,107.125,106.96875,107.0625,27505.0
1997-08-06,107.0,107.1875,107.0,107.140625,28423.0
1997-08-07,107.1875,107.296875,107.0,107.015625,33692.0
1997-08-08,106.828125,106.828125,106.375,106.46875,109058.0
1997-08-11,106.5625,106.59375,106.359375,106.53125,42673.0
1997-08-12,106.609375,106.75,106.453125,106.46875,41620.0
1997-08-13,106.328125,106.859375,106.28125,106.625,76475.0
1997-08-14,106.828125,106.96875,106.75,106.921875,43233.0
1997-08-15,106.9375,107.09375,106.71875,107.0625,35246.0
1997-08-18,107.171875,107.40625,107.109375,107.28125,37506.0
1997-08-19,107.1875,107.3125,107.140625,107.25,34525.0
1997-08-20,107.234375,107.25,107.0625,107.109375,18622.0
1997-08-21,107.09375,107.125,106.828125,106.90625,41807.0
1997-08-22,106.71875,106.796875,106.578125,106.703125,48799.0
1997-08-25,106.703125,106.703125,106.59375,106.609375,31626.0
1997-08-26,106.546875,106.734375,106.4375,106.625,52281.0
1997-08-27,106.6875,106.765625,106.4375,106.578125,43414.0
1997-08-28,106.625,106.921875,106.59375,106.90625,71977.0
1997-08-29,106.984375,107.015625,106.609375,106.75,26389.0
1997-09-02,106.640625,106.90625,106.578125,106.875,8613.0
1997-09-03,106.9375,106.953125,106.78125,106.796875,23587.0
1997-09-04,106.71875,106.8125,106.71875,106.75,12158.0
1997-09-05,106.75,106.96875,106.65625,106.734375,18389.0
1997-09-08,106.734375,106.8125,106.6875,106.75,8155.0
1997-09-09,106.671875,106.71875,106.640625,106.71875,5637.0
1997-09-10,106.65625,106.671875,106.578125,106.640625,17158.0
